city,grid_id,built_area_total_m2,number_of_buildings,mean_building_size
Winnipeg,5323_46088,3338.4265746304554,40.0,83.46066436576139
Winnipeg,5323_46087,3280.385306831486,38.0,86.32592912714438
Winnipeg,5323_46086,3034.2188347685255,38.0,79.84786407285594
Winnipeg,5323_46085,1322.2620681655158,13.0,101.71246678196275
Winnipeg,5323_46084,2965.7321240275164,12.0,247.1443436689597
Winnipeg,5323_46083,1964.237952433978,3.0,654.7459841446594
Winnipeg,5323_46082,1252.4421015453725,4.0,313.1105253863431
Winnipeg,5323_46081,2731.04337491262,3.0,910.34779163754
Winnipeg,5323_46080,3124.3583166578574,4.0,781.0895791644643
Winnipeg,5323_46079,1737.959434227424,2.0,868.979717113712
Winnipeg,5323_46078,822.9225696407932,1.0,822.9225696407932
Winnipeg,5323_46077,0.0,0.0,0.0
Winnipeg,5323_46076,1667.176729393392,4.0,416.794182348348
Winnipeg,5323_46075,2227.311605692427,6.0,371.2186009487378
Winnipeg,5323_46074,4055.001763274816,5.0,811.0003526549632
Winnipeg,5323_46073,1848.6309953291407,2.0,924.3154976645703
Winnipeg,5323_46072,5321.773702361286,2.0,2660.886851180643
Winnipeg,5323_46071,4588.832384115901,2.0,2294.4161920579504
Winnipeg,5323_46070,0.0,0.0,0.0
Winnipeg,5323_46069,0.0,0.0,0.0
Winnipeg,5323_46068,128.70402765053757,1.0,128.70402765053757
Winnipeg,5323_46067,7.209997168868838,1.0,7.209997168868838
Winnipeg,5323_46066,0.0,0.0,0.0
Winnipeg,5323_46065,760.0311430632306,1.0,760.0311430632306
Winnipeg,5323_46064,123.09421871928916,1.0,123.09421871928916
Winnipeg,5323_46063,0.0,0.0,0.0
Winnipeg,5323_46062,157.81143153025872,1.0,157.81143153025872
Winnipeg,5323_46061,0.0,0.0,0.0
Winnipeg,5323_46060,0.0,0.0,0.0
Winnipeg,5323_46059,0.0,0.0,0.0
Winnipeg,5323_46058,0.0,0.0,0.0
Winnipeg,5323_46057,0.0,0.0,0.0
Winnipeg,5323_46056,0.0,0.0,0.0
Winnipeg,5323_46055,0.0,0.0,0.0
Winnipeg,5323_46054,732.6937080453673,1.0,732.6937080453673
Winnipeg,5323_46053,72.14694011396716,1.0,72.14694011396716
Winnipeg,5323_46052,0.0,0.0,0.0
Winnipeg,5323_46051,0.0,0.0,0.0
Winnipeg,5323_46050,0.0,0.0,0.0
Winnipeg,5323_46049,0.0,0.0,0.0
Winnipeg,5323_46048,238.24297750485889,6.0,39.70716291747648
Winnipeg,5323_46047,1758.8356817852236,25.0,70.35342727140895
Winnipeg,5323_46046,2184.7806535045083,30.0,72.82602178348361
Winnipeg,5323_46045,1767.1082999591692,20.0,88.35541499795846
Winnipeg,5323_46044,2062.6664063367125,22.0,93.75756392439602
Winnipeg,5323_46043,3022.973015239627,24.0,125.95720896831779
Winnipeg,5323_46042,2487.93381282675,25.0,99.51735251307
Winnipeg,5323_46041,3050.4669459273337,32.0,95.32709206022918
Winnipeg,5323_46040,3019.2192246689456,30.0,100.64064082229818
Winnipeg,5323_46039,2200.2349805853532,23.0,95.66239046023274
Winnipeg,5323_46038,1802.6529058137887,20.0,90.13264529068944
Winnipeg,5323_46037,2965.397348631267,30.0,98.84657828770891
Winnipeg,5323_46036,1317.9807873124528,14.0,94.14148480803235
Winnipeg,5323_46035,2164.815242396757,2.0,1082.4076211983786
Winnipeg,5323_46034,4481.65182255075,12.0,373.4709852125625
Winnipeg,5323_46033,3635.941874884877,23.0,158.08442934282075
Winnipeg,5323_46032,1158.5141223887215,7.0,165.50201748410308
Winnipeg,5323_46031,2450.484882068152,16.0,153.1553051292595
Winnipeg,5323_46030,3271.009306990441,24.0,136.29205445793505
Winnipeg,5323_46029,3397.8290407977142,24.0,141.57621003323808
Winnipeg,5323_46028,3089.0963250469963,24.0,128.71234687695818
Winnipeg,5323_46027,3329.2681768796456,26.0,128.04877603383252
Winnipeg,5323_46026,3060.166805366941,22.0,139.09849115304277
Winnipeg,5323_46025,3099.622657441063,31.0,99.98782765938913
Winnipeg,5323_46024,3560.2791552869144,28.0,127.15282697453266
Winnipeg,5323_46023,1330.429736318719,8.0,166.30371703983988
Winnipeg,5323_46022,0.0,0.0,0.0
Winnipeg,5323_46021,1761.0620983386646,17.0,103.5918881375685
Winnipeg,5323_46020,4963.8371081110945,15.0,330.922473874073
Winnipeg,5323_46019,2285.4340259451983,13.0,175.80261738039988
Winnipeg,5323_46018,2495.833744259797,20.0,124.79168721298986
Winnipeg,5323_46017,3026.0077741026394,30.0,100.86692580342131
Winnipeg,5323_46016,2850.8616499054765,24.0,118.78590207939486
Winnipeg,5323_46015,3601.562972348892,32.0,112.54884288590287
Winnipeg,5323_46014,3350.9211673830227,25.0,134.03684669532092
Winnipeg,5323_46013,3227.8320080001545,24.0,134.49300033333978
Winnipeg,5323_46012,3157.2586751976596,21.0,150.34565119988855
Winnipeg,5323_46011,1207.569221191336,9.0,134.17435791014844
Winnipeg,5323_46010,1652.40817280507,7.0,236.0583104007243
Winnipeg,5323_46009,3048.087233755536,20.0,152.4043616877768
Winnipeg,5323_46008,3224.7598098170993,24.0,134.36499207571248
Winnipeg,5323_46007,3228.848646549119,23.0,140.38472376300518
Winnipeg,5323_46006,3025.030500487483,19.0,159.21213160460437
Winnipeg,5323_46005,3180.9423965585975,23.0,138.30184332863467
Winnipeg,5323_46004,2600.446142168318,18.0,144.46923012046213
Winnipeg,5323_46003,1901.7284341326128,13.0,146.2868026255856
Winnipeg,5323_46002,552.5087366736831,2.0,276.25436833684154
Winnipeg,5323_46001,0.0,0.0,0.0
Winnipeg,5323_46000,0.0,0.0,0.0
Winnipeg,5323_45999,372.1522166948273,3.0,124.05073889827577
Winnipeg,5323_45998,36.55999680757124,2.0,18.27999840378562
Winnipeg,5323_45997,384.272642056446,6.0,64.045440342741
Winnipeg,5323_45996,467.707949120586,4.0,116.9269872801465
Winnipeg,5323_45995,4334.383253497737,17.0,254.96372079398455
Winnipeg,5323_45994,1917.1512338480793,7.0,273.87874769258275
Winnipeg,5323_45993,2777.780340834749,2.0,1388.8901704173745
Winnipeg,5323_45992,0.0,0.0,0.0
Winnipeg,5323_45991,0.0,0.0,0.0
Winnipeg,5323_45990,384.46313190075233,6.0,64.0771886501254
Winnipeg,5323_45989,427.19589545523615,4.0,106.79897386380904
Winnipeg,5323_45988,75.38237877661362,2.0,37.69118938830681
Winnipeg,5323_45987,0.0,0.0,0.0
Winnipeg,5323_45986,0.0,0.0,0.0
Winnipeg,5323_45985,0.0,0.0,0.0
Winnipeg,5323_45984,0.0,0.0,0.0
Winnipeg,5323_45983,0.0,0.0,0.0
Winnipeg,5323_45982,0.0,0.0,0.0
Winnipeg,5323_45981,0.0,0.0,0.0
Winnipeg,5323_45980,0.0,0.0,0.0
Winnipeg,5323_45979,0.0,0.0,0.0
Winnipeg,5323_45978,0.0,0.0,0.0
Winnipeg,5323_45977,0.0,0.0,0.0
Winnipeg,5323_45976,0.0,0.0,0.0
Winnipeg,5323_45975,89.97714232256058,1.0,89.97714232256058
Winnipeg,5323_45974,438.9195947788518,3.0,146.3065315929506
Winnipeg,5323_45973,85.29499349040863,1.0,85.29499349040863
Winnipeg,5323_45972,0.0,0.0,0.0
Winnipeg,5323_45971,0.0,0.0,0.0
Winnipeg,5323_45970,0.0,0.0,0.0
Winnipeg,5323_45969,0.0,0.0,0.0
Winnipeg,5323_45968,0.0,0.0,0.0
Winnipeg,5323_45967,0.0,0.0,0.0
Winnipeg,5323_45966,0.0,0.0,0.0
Winnipeg,5323_45965,0.0,0.0,0.0
Winnipeg,5323_45964,0.0,0.0,0.0
Winnipeg,5323_45963,0.0,0.0,0.0
Winnipeg,5323_45962,0.0,0.0,0.0
Winnipeg,5323_45961,0.0,0.0,0.0
Winnipeg,5323_45960,0.0,0.0,0.0
Winnipeg,5323_45959,0.0,0.0,0.0
Winnipeg,5323_45958,0.0,0.0,0.0
Winnipeg,5323_45957,0.0,0.0,0.0
Winnipeg,5323_45956,0.0,0.0,0.0
Winnipeg,5323_45955,0.0,0.0,0.0
Winnipeg,5323_45954,0.0,0.0,0.0
Winnipeg,5324_46131,3588.8200705570566,37.0,96.99513704208262
Winnipeg,5324_46130,3174.2511849560087,32.0,99.19534952987527
Winnipeg,5324_46129,1694.054693774809,12.0,141.17122448123408
Winnipeg,5324_46128,3437.6496538555807,25.0,137.50598615422322
Winnipeg,5324_46127,2071.788819022142,16.0,129.48680118888387
Winnipeg,5324_46126,830.2302278997773,6.0,138.37170464996288
Winnipeg,5324_46125,1148.8166503873558,7.0,164.11666434105084
Winnipeg,5324_46124,2702.1358879116833,16.0,168.8834929944802
Winnipeg,5324_46123,374.254512284163,7.0,53.464930326309
Winnipeg,5324_46122,1584.3957823155006,13.0,121.87659863965389
Winnipeg,5324_46121,3104.480413441592,26.0,119.40309282467662
Winnipeg,5324_46120,1487.653228569071,16.0,92.97832678556694
Winnipeg,5324_46119,2003.1680936789767,24.0,83.46533723662402
Winnipeg,5324_46118,3188.961474958913,40.0,79.72403687397284
Winnipeg,5324_46117,2835.139895047551,26.0,109.0438421172135
Winnipeg,5324_46116,1326.6800673063815,14.0,94.76286195045581
Winnipeg,5324_46115,2632.0804729105002,34.0,77.41413155619118
Winnipeg,5324_46114,2486.482576763893,33.0,75.34795687163313
Winnipeg,5324_46113,2323.9476796866265,23.0,101.04120346463594
Winnipeg,5324_46112,3202.661042033066,24.0,133.4442100847111
Winnipeg,5324_46111,2447.274644852292,7.0,349.61066355032744
Winnipeg,5324_46110,2021.797108510545,15.0,134.78647390070302
Winnipeg,5324_46109,696.3916495210851,10.0,69.63916495210852
Winnipeg,5324_46108,0.0,0.0,0.0
Winnipeg,5324_46107,2662.9312252790032,4.0,665.7328063197508
Winnipeg,5324_46106,2018.0323605786127,10.0,201.80323605786128
Winnipeg,5324_46105,7814.3927322254085,5.0,1562.8785464450816
Winnipeg,5324_46104,8675.94851980003,2.0,4337.974259900015
Winnipeg,5324_46103,8543.832517736488,3.0,2847.9441725788292
Winnipeg,5324_46102,2225.7336522952005,8.0,278.21670653690006
Winnipeg,5324_46101,3052.0518842499005,35.0,87.20148240714002
Winnipeg,5324_46100,2668.963669585715,39.0,68.4349658868132
Winnipeg,5324_46099,3006.7806276654464,33.0,91.1145644747105
Winnipeg,5324_46098,2959.192685406496,19.0,155.74698344244715
Winnipeg,5324_46097,2476.361637092752,21.0,117.92198271870248
Winnipeg,5324_46096,3659.5124648280807,35.0,104.55749899508803
Winnipeg,5324_46095,2953.0107264292906,37.0,79.81110071430516
Winnipeg,5324_46094,2830.7688696600617,39.0,72.58381717077081
Winnipeg,5324_46093,3150.8895839429038,40.0,78.7722395985726
Winnipeg,5324_46092,2040.5445362192845,22.0,92.75202437360385
Winnipeg,5324_46091,3002.078760064367,24.0,125.08661500268197
Winnipeg,5324_46090,2591.5796253836334,8.0,323.94745317295417
Winnipeg,5324_46089,5369.953137402644,2.0,2684.976568701322
Winnipeg,5324_46088,1410.1731247017706,13.0,108.47485574629005
Winnipeg,5324_46087,3651.646368323627,33.0,110.65595055526143
Winnipeg,5324_46086,2391.758827790516,40.0,59.793970694762905
Winnipeg,5324_46085,759.7108041493885,10.0,75.97108041493885
Winnipeg,5324_46084,2104.744520208486,12.0,175.39537668404049
Winnipeg,5324_46083,4598.750582414517,2.0,2299.3752912072587
Winnipeg,5324_46082,7831.81559553763,1.0,7831.81559553763
Winnipeg,5324_46081,175.96984198309855,1.0,175.96984198309855
Winnipeg,5324_46080,740.4718589627215,2.0,370.23592948136076
Winnipeg,5324_46079,612.5319821831188,1.0,612.5319821831188
Winnipeg,5324_46078,6757.380510522384,2.0,3378.690255261192
Winnipeg,5324_46077,1065.5146245156636,1.0,1065.5146245156636
Winnipeg,5324_46076,1603.8029748657696,3.0,534.6009916219232
Winnipeg,5324_46075,2307.5637450005356,5.0,461.51274900010714
Winnipeg,5324_46074,1904.2465260043887,4.0,476.06163150109717
Winnipeg,5324_46073,6594.712894003132,1.0,6594.712894003132
Winnipeg,5324_46072,2448.1050981435815,1.0,2448.1050981435815
Winnipeg,5324_46071,7608.898083170376,2.0,3804.449041585188
Winnipeg,5324_46070,0.0,0.0,0.0
Winnipeg,5324_46069,0.0,0.0,0.0
Winnipeg,5324_46068,0.0,0.0,0.0
Winnipeg,5324_46067,58.82520517058779,1.0,58.82520517058779
Winnipeg,5324_46066,0.0,0.0,0.0
Winnipeg,5324_46065,0.0,0.0,0.0
Winnipeg,5324_46064,0.0,0.0,0.0
Winnipeg,5324_46063,0.0,0.0,0.0
Winnipeg,5324_46062,0.0,0.0,0.0
Winnipeg,5324_46061,0.0,0.0,0.0
Winnipeg,5324_46060,0.0,0.0,0.0
Winnipeg,5324_46059,0.0,0.0,0.0
Winnipeg,5324_46058,0.0,0.0,0.0
Winnipeg,5324_46057,0.0,0.0,0.0
Winnipeg,5324_46056,0.0,0.0,0.0
Winnipeg,5324_46055,0.0,0.0,0.0
Winnipeg,5324_46054,0.0,0.0,0.0
Winnipeg,5324_46053,0.0,0.0,0.0
Winnipeg,5324_46052,0.0,0.0,0.0
Winnipeg,5324_46051,0.0,0.0,0.0
Winnipeg,5324_46050,0.0,0.0,0.0
Winnipeg,5324_46049,0.0,0.0,0.0
Winnipeg,5324_46048,0.0,0.0,0.0
Winnipeg,5324_46047,163.4606263516087,3.0,54.48687545053624
Winnipeg,5324_46046,1808.39746552111,25.0,72.3358986208444
Winnipeg,5324_46045,1957.0408077896784,22.0,88.9564003540763
Winnipeg,5324_46044,2259.6357382790698,32.0,70.61361682122093
Winnipeg,5324_46043,3300.847969737149,39.0,84.63712742915767
Winnipeg,5324_46042,2972.3100066735287,34.0,87.42088254922143
Winnipeg,5324_46041,2492.419582153829,29.0,85.94550283289067
Winnipeg,5324_46040,3065.830276683722,35.0,87.59515076239205
Winnipeg,5324_46039,2862.6208073436715,34.0,84.19472962775504
Winnipeg,5324_46038,2402.444858484774,23.0,104.4541242819467
Winnipeg,5324_46037,3108.965892117212,32.0,97.15518412866288
Winnipeg,5324_46036,1032.5364242393891,13.0,79.42587878764532
Winnipeg,5324_46035,1651.695966184233,2.0,825.8479830921165
Winnipeg,5324_46034,4770.57583583793,13.0,366.96737198753306
Winnipeg,5324_46033,3307.574687781949,25.0,132.30298751127796
Winnipeg,5324_46032,1618.7658473579672,8.0,202.3457309197459
Winnipeg,5324_46031,853.5673001794818,6.0,142.2612166965803
Winnipeg,5324_46030,1857.7672596739606,12.0,154.81393830616338
Winnipeg,5324_46029,0.0,0.0,0.0
Winnipeg,5324_46028,866.5380504300151,3.0,288.84601681000504
Winnipeg,5324_46027,805.5225592474061,5.0,161.1045118494812
Winnipeg,5324_46026,740.3850995210036,5.0,148.0770199042007
Winnipeg,5324_46025,1653.8162477816616,13.0,127.21663444474319
Winnipeg,5324_46024,3649.939886985743,23.0,158.69303856459754
Winnipeg,5324_46023,1393.1997937641245,9.0,154.7999770849027
Winnipeg,5324_46022,0.0,0.0,0.0
Winnipeg,5324_46021,1835.7083342806861,14.0,131.12202387719188
Winnipeg,5324_46020,3495.1040619702644,23.0,151.9610461726202
Winnipeg,5324_46019,1375.2062345678617,12.0,114.60051954732181
Winnipeg,5324_46018,640.5102069651614,6.0,106.75170116086024
Winnipeg,5324_46017,3213.982035458415,17.0,189.05776679167147
Winnipeg,5324_46016,936.9355549230818,7.0,133.8479364175831
Winnipeg,5324_46015,2463.6992851584178,30.0,82.12330950528059
Winnipeg,5324_46014,3264.605036717117,24.0,136.0252098632132
Winnipeg,5324_46013,2982.512311166649,25.0,119.30049244666596
Winnipeg,5324_46012,3480.28855076667,27.0,128.8995759543211
Winnipeg,5324_46011,4551.007731812269,32.0,142.21899161913342
Winnipeg,5324_46010,1984.9062417478406,14.0,141.7790172677029
Winnipeg,5324_46009,1195.957061010506,4.0,298.9892652526265
Winnipeg,5324_46008,1646.4161806513391,11.0,149.67419824103084
Winnipeg,5324_46007,1551.6370300274539,13.0,119.35669461749646
Winnipeg,5324_46006,3396.474304895571,23.0,147.67279586502482
Winnipeg,5324_46005,3277.9936305466204,29.0,113.03426312229725
Winnipeg,5324_46004,3845.5863629017467,28.0,137.3423701036338
Winnipeg,5324_46003,1778.8879188965,18.0,98.82710660536111
Winnipeg,5324_46002,1883.2934457377792,8.0,235.4116807172224
Winnipeg,5324_46001,0.0,0.0,0.0
Winnipeg,5324_46000,0.0,0.0,0.0
Winnipeg,5324_45999,36.450969517866035,2.0,18.225484758933018
Winnipeg,5324_45998,193.80320124674876,2.0,96.90160062337438
Winnipeg,5324_45997,573.9691039174792,3.0,191.32303463915972
Winnipeg,5324_45996,0.0,0.0,0.0
Winnipeg,5324_45995,1061.6462721721769,4.0,265.4115680430442
Winnipeg,5324_45994,3151.844422504176,5.0,630.3688845008352
Winnipeg,5324_45993,8014.55389184235,3.0,2671.51796394745
Winnipeg,5324_45992,0.0,0.0,0.0
Winnipeg,5324_45991,0.0,0.0,0.0
Winnipeg,5324_45990,76.67157334899102,2.0,38.33578667449551
Winnipeg,5324_45989,182.890570017912,2.0,91.445285008956
Winnipeg,5324_45988,192.07215305060856,3.0,64.02405101686952
Winnipeg,5324_45987,148.0095089221502,1.0,148.0095089221502
Winnipeg,5324_45986,0.0,0.0,0.0
Winnipeg,5324_45985,0.0,0.0,0.0
Winnipeg,5324_45984,0.0,0.0,0.0
Winnipeg,5324_45983,0.0,0.0,0.0
Winnipeg,5324_45982,0.0,0.0,0.0
Winnipeg,5324_45981,0.0,0.0,0.0
Winnipeg,5324_45980,210.8591043643098,2.0,105.4295521821549
Winnipeg,5324_45979,292.1981041683141,1.0,292.1981041683141
Winnipeg,5324_45978,0.0,0.0,0.0
Winnipeg,5324_45977,0.0,0.0,0.0
Winnipeg,5324_45976,0.0,0.0,0.0
Winnipeg,5324_45975,0.0,0.0,0.0
Winnipeg,5324_45974,157.31468281879637,1.0,157.31468281879637
Winnipeg,5324_45973,555.0855508737611,3.0,185.02851695792037
Winnipeg,5324_45972,0.0,0.0,0.0
Winnipeg,5324_45971,0.0,0.0,0.0
Winnipeg,5324_45970,314.554318522363,2.0,157.2771592611815
Winnipeg,5324_45969,58.67983948403955,2.0,29.339919742019774
Winnipeg,5324_45968,0.0,0.0,0.0
Winnipeg,5324_45967,0.0,0.0,0.0
Winnipeg,5324_45966,0.0,0.0,0.0
Winnipeg,5324_45965,0.0,0.0,0.0
Winnipeg,5324_45964,0.0,0.0,0.0
Winnipeg,5324_45963,0.0,0.0,0.0
Winnipeg,5324_45962,0.0,0.0,0.0
Winnipeg,5324_45961,0.0,0.0,0.0
Winnipeg,5324_45960,0.0,0.0,0.0
Winnipeg,5324_45959,0.0,0.0,0.0
Winnipeg,5324_45958,0.0,0.0,0.0
Winnipeg,5324_45957,0.0,0.0,0.0
Winnipeg,5324_45956,0.0,0.0,0.0
Winnipeg,5324_45955,0.0,0.0,0.0
Winnipeg,5325_46130,2245.5160019785617,32.0,70.17237506183005
Winnipeg,5325_46129,2689.805564416164,21.0,128.08597925791258
Winnipeg,5325_46128,2753.2624983737755,23.0,119.70706514668589
Winnipeg,5325_46127,3391.324016348461,26.0,130.43553909032542
Winnipeg,5325_46126,1795.1005595817896,16.0,112.19378497386185
Winnipeg,5325_46125,920.4891092937761,7.0,131.49844418482516
Winnipeg,5325_46124,2962.757656415521,18.0,164.59764757864005
Winnipeg,5325_46123,2168.300008090791,13.0,166.79230831467623
Winnipeg,5325_46122,3181.32087975741,19.0,167.43794103986366
Winnipeg,5325_46121,1114.4736487755836,12.0,92.87280406463196
Winnipeg,5325_46120,0.0,0.0,0.0
Winnipeg,5325_46119,688.5296424671537,8.0,86.06620530839422
Winnipeg,5325_46118,2488.873230074594,28.0,88.88832964552122
Winnipeg,5325_46117,3345.1993440001484,34.0,98.38821600000436
Winnipeg,5325_46116,2122.421141107202,16.0,132.65132131920012
Winnipeg,5325_46115,1367.1627622130886,16.0,85.44767263831804
Winnipeg,5325_46114,2426.399679754954,25.0,97.05598719019815
Winnipeg,5325_46113,1945.1108519671138,20.0,97.25554259835569
Winnipeg,5325_46112,2192.4438732142653,23.0,95.32364666148979
Winnipeg,5325_46111,2510.68763550557,11.0,228.24433050050638
Winnipeg,5325_46110,117.63791186686487,5.0,23.527582373372972
Winnipeg,5325_46109,4476.193463030551,1.0,4476.193463030551
Winnipeg,5325_46108,331.41284284934403,1.0,331.41284284934403
Winnipeg,5325_46107,192.68878585860688,2.0,96.34439292930344
Winnipeg,5325_46106,3649.4026897116937,8.0,456.1753362139617
Winnipeg,5325_46105,8111.2862569666395,11.0,737.38965972424
Winnipeg,5325_46104,4377.928625407382,4.0,1094.4821563518456
Winnipeg,5325_46103,4989.624170106123,3.0,1663.208056702041
Winnipeg,5325_46102,4686.566182200536,7.0,669.5094546000765
Winnipeg,5325_46101,2929.9127231108077,27.0,108.51528604114102
Winnipeg,5325_46100,2902.0029069754505,30.0,96.73343023251502
Winnipeg,5325_46099,1635.8891636385943,16.0,102.24307272741214
Winnipeg,5325_46098,2227.859008737095,29.0,76.82272443921016
Winnipeg,5325_46097,2977.1041977404157,39.0,76.33600507026706
Winnipeg,5325_46096,2671.135357218788,31.0,86.16565668447704
Winnipeg,5325_46095,2546.4590529132506,34.0,74.89585449744855
Winnipeg,5325_46094,2976.5922663408405,37.0,80.44843963083353
Winnipeg,5325_46093,3005.5818963289184,38.0,79.09426042970838
Winnipeg,5325_46092,1226.2852552920751,17.0,72.13442678188677
Winnipeg,5325_46091,1679.9456626855572,15.0,111.99637751237047
Winnipeg,5325_46090,2061.75662664005,26.0,79.29833179384808
Winnipeg,5325_46089,4522.748360621306,3.0,1507.5827868737688
Winnipeg,5325_46088,405.60305989279516,1.0,405.60305989279516
Winnipeg,5325_46087,2456.169290414527,19.0,129.27206791655405
Winnipeg,5325_46086,2699.4341526051476,12.0,224.95284605042897
Winnipeg,5325_46085,2290.330717100616,3.0,763.443572366872
Winnipeg,5325_46084,3750.6453767146295,14.0,267.9032411939021
Winnipeg,5325_46083,484.82815878704076,2.0,242.41407939352038
Winnipeg,5325_46082,1360.891075812719,2.0,680.4455379063595
Winnipeg,5325_46081,1009.2456605476252,2.0,504.6228302738126
Winnipeg,5325_46080,2898.317354567468,6.0,483.05289242791133
Winnipeg,5325_46079,3281.1970983913316,7.0,468.7424426273331
Winnipeg,5325_46078,5918.590540949419,1.0,5918.590540949419
Winnipeg,5325_46077,2399.838883135849,1.0,2399.838883135849
Winnipeg,5325_46076,647.5946415084194,1.0,647.5946415084194
Winnipeg,5325_46075,1075.3568696813616,2.0,537.6784348406808
Winnipeg,5325_46074,1090.1977747876472,3.0,363.39925826254904
Winnipeg,5325_46073,2092.2309937892533,2.0,1046.1154968946266
Winnipeg,5325_46072,309.00094378101653,1.0,309.00094378101653
Winnipeg,5325_46071,11880.023238009611,1.0,11880.023238009611
Winnipeg,5325_46070,0.0,0.0,0.0
Winnipeg,5325_46069,0.0,0.0,0.0
Winnipeg,5325_46068,0.0,0.0,0.0
Winnipeg,5325_46067,0.0,0.0,0.0
Winnipeg,5325_46066,0.0,0.0,0.0
Winnipeg,5325_46065,0.0,0.0,0.0
Winnipeg,5325_46064,0.0,0.0,0.0
Winnipeg,5325_46063,0.0,0.0,0.0
Winnipeg,5325_46062,0.0,0.0,0.0
Winnipeg,5325_46061,0.0,0.0,0.0
Winnipeg,5325_46060,0.0,0.0,0.0
Winnipeg,5325_46059,0.0,0.0,0.0
Winnipeg,5325_46058,0.0,0.0,0.0
Winnipeg,5325_46057,0.0,0.0,0.0
Winnipeg,5325_46056,0.0,0.0,0.0
Winnipeg,5325_46055,0.0,0.0,0.0
Winnipeg,5325_46054,0.0,0.0,0.0
Winnipeg,5325_46053,0.0,0.0,0.0
Winnipeg,5325_46052,0.0,0.0,0.0
Winnipeg,5325_46051,0.0,0.0,0.0
Winnipeg,5325_46050,0.0,0.0,0.0
Winnipeg,5325_46049,481.7720914543647,5.0,96.35441829087294
Winnipeg,5325_46048,0.0,0.0,0.0
Winnipeg,5325_46047,0.0,0.0,0.0
Winnipeg,5325_46046,985.0818998790166,5.0,197.01637997580332
Winnipeg,5325_46045,1814.7851615160557,24.0,75.61604839650232
Winnipeg,5325_46044,2104.2103979498715,23.0,91.48740860651615
Winnipeg,5325_46043,3522.4343036626783,43.0,81.91707682936462
Winnipeg,5325_46042,3262.3364114313085,35.0,93.20961175518025
Winnipeg,5325_46041,2436.008038135339,29.0,84.00027717708066
Winnipeg,5325_46040,3342.1444862585536,36.0,92.83734684051538
Winnipeg,5325_46039,2326.648633220222,25.0,93.06594532880888
Winnipeg,5325_46038,2018.5595555718808,21.0,96.12188359866099
Winnipeg,5325_46037,2556.3259767359,28.0,91.29735631199642
Winnipeg,5325_46036,1061.403508885759,10.0,106.14035088857591
Winnipeg,5325_46035,3121.4522481764125,5.0,624.2904496352825
Winnipeg,5325_46034,1887.6674515407362,6.0,314.611241923456
Winnipeg,5325_46033,449.83295477591827,7.0,64.26185068227404
Winnipeg,5325_46032,2166.309909750202,16.0,135.39436935938764
Winnipeg,5325_46031,374.39779626315385,4.0,93.59944906578846
Winnipeg,5325_46030,3044.5136425973906,22.0,138.38698375442684
Winnipeg,5325_46029,3068.068736289321,20.0,153.40343681446603
Winnipeg,5325_46028,2430.573148566193,17.0,142.974891092129
Winnipeg,5325_46027,2844.495384554636,21.0,135.45216116926838
Winnipeg,5325_46026,2854.056139841513,20.0,142.70280699207564
Winnipeg,5325_46025,2024.8570289395527,17.0,119.10923699644428
Winnipeg,5325_46024,2933.78341501858,25.0,117.3513366007432
Winnipeg,5325_46023,1163.453113461258,8.0,145.43163918265725
Winnipeg,5325_46022,0.0,0.0,0.0
Winnipeg,5325_46021,2354.77621871069,7.0,336.39660267295574
Winnipeg,5325_46020,2519.01979137914,14.0,179.92998509851
Winnipeg,5325_46019,2431.7758385517936,15.0,162.11838923678624
Winnipeg,5325_46018,340.7953510098006,4.0,85.19883775245015
Winnipeg,5325_46017,0.0,0.0,0.0
Winnipeg,5325_46016,1892.8018203096756,11.0,172.07289275542504
Winnipeg,5325_46015,3000.031611721415,22.0,136.36507326006432
Winnipeg,5325_46014,2852.5922987128824,22.0,129.663286305131
Winnipeg,5325_46013,2271.2765199529445,11.0,206.47968363208585
Winnipeg,5325_46012,2760.0126416777466,18.0,153.3340356487637
Winnipeg,5325_46011,3590.124855769942,26.0,138.08172522192083
Winnipeg,5325_46010,3335.2231385426985,22.0,151.60105175194084
Winnipeg,5325_46009,55.55848684423371,2.0,27.779243422116856
Winnipeg,5325_46008,3372.166010933132,18.0,187.34255616295178
Winnipeg,5325_46007,2016.3614728242221,19.0,106.1242880433801
Winnipeg,5325_46006,1725.703199987378,13.0,132.74639999902908
Winnipeg,5325_46005,1756.9193646040146,13.0,135.14764343107805
Winnipeg,5325_46004,1491.0766396731904,13.0,114.69820305178388
Winnipeg,5325_46003,1538.974352504916,7.0,219.8534789292737
Winnipeg,5325_46002,1532.9231076792203,7.0,218.98901538274575
Winnipeg,5325_46001,0.0,0.0,0.0
Winnipeg,5325_46000,0.0,0.0,0.0
Winnipeg,5325_45999,0.0,0.0,0.0
Winnipeg,5325_45998,0.0,0.0,0.0
Winnipeg,5325_45997,295.5547225207416,5.0,59.11094450414832
Winnipeg,5325_45996,1069.5883892390152,7.0,152.7983413198593
Winnipeg,5325_45995,329.36490033109294,1.0,329.36490033109294
Winnipeg,5325_45994,0.0,0.0,0.0
Winnipeg,5325_45993,0.0,0.0,0.0
Winnipeg,5325_45992,0.0,0.0,0.0
Winnipeg,5325_45991,0.0,0.0,0.0
Winnipeg,5325_45990,814.0858735524481,3.0,271.36195785081605
Winnipeg,5325_45989,186.9213937570696,3.0,62.307131252356534
